Player.x,Team.x,Season.x,pos,Age.x,GP.x,W.x,L.x,Min.x,Offrtg,Defrtg,Netrtg,Ast_Pct,Ast_TO,Ast_Ratio,OREB_Pct,DREB_Pct,REB_Pct,To_Ratio,EFG_Pct,TS_Pct,USG_Pct,Pace,PIE,Screen_Assists,Screen_Assists_Pts,Deflections,Off_loose_balls_recovered,Def_loose_balls_recovered,loose_balls_recovered,Off_loose_balls_recovered_pct,Def_loose_balls_recovered_pct,Charges_drawn,Contested_2p_shots,Contested_3p_shots,Contested_shots,Pts_of_TOV,Second_pts,FBPS,PITP,OPP_pts_off_TO,OPP_Second_pts,OPP_FBPS,OPP_PITP,BLK,BLKA,PF,PFD,mp,per,tspercent,x3par,ftr,orbpercent,drbpercent,trbpercent,astpercent,stlpercent,blkpercent,tovpercent,usgpercent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,Salary,All_Star,FGM_0_8,FGA_0_8,FG._0_8,FGM_8_16,FGA_8_16,FG._8_16,FGM_16_24,FGA_16_24,FG._16_24,FGM_24_plus,FGA_24_plus,FG._24_plus,FGM_backcourt,FGA_backcourt,FG._backcourt
Kristaps Porzingis,NYK,2018,PF,22,48,22,26,32.4,107.1,106.7,0.4,6.3,0.61,4.9,3.9,15.4,9.8,8,48.9,53.9,30.5,97.78,12.5,2.3,4.8,1.5,0.3,0.6,1,34.8,65.2,0.15,9.4,4.3,13.7,2.9,1.7,1.2,7,10.6,9.2,7.1,27.5,2.4,0.9,2.9,5.9,1553,20.4,0.539,0.256,0.309,4.4,18.1,11.3,6.2,1.1,6.4,8.4,31,1.4,1.8,3.2,0.099,-0.5,-0.2,-0.7,0.5,4503600,0,2.4,4.7,52,2.5,6,41.9,1.3,3.1,42.2,1.9,4.7,40.2,0,0.1,0
Kyle Anderson,SAS,2018,SF,24,74,41,33,26.7,105.3,102,3.3,14.6,2.15,25.3,4.3,15.8,10,11.8,54.9,58.2,13.3,96.75,11.1,0.4,1,2.5,0.2,0.7,1,24.7,75.3,0.04,4,2,6,1.3,1.4,0.9,4.8,8.6,6.6,7.2,25.2,0.8,0.4,1.5,1.6,1978,15.9,0.582,0.13,0.333,4.7,17.6,11.1,14.7,2.9,2.5,15.8,13.5,2.4,3.8,6.2,0.151,-0.3,4.3,4.1,3,2151704,0,2.1,3.4,60.8,0.5,1.1,48.8,0.2,0.6,39.1,0.3,0.7,34.5,0,0,0
Kyle Collinsworth,DAL,2018,SF,26,32,9,23,15,105.3,107.4,-2.1,16.3,2.33,28.6,6,16.2,10.7,12.2,40.4,43.3,12.4,97.39,6.6,0.2,0.4,1.3,0.3,0.4,0.8,45.8,54.2,0,2.5,1.3,3.8,0.5,0.4,0.2,2.1,3.6,3.6,4.4,13.1,0.3,0.4,1.4,1,480,10,0.433,0.172,0.404,7.2,18,12.4,16.4,1.8,1.7,17.1,13.3,-0.1,0.5,0.5,0.046,-4,2.2,-1.8,0,595702,0,0.9,2.2,40.3,0.2,0.5,50,0,0,0,0.1,0.5,23.5,0,0,0
Kyle Korver,CLE,2018,SG,37,73,43,30,21.6,112.3,104.5,7.8,7.9,1.6,13.6,0.6,9.3,5.2,8.5,62.8,65.2,15.4,100.8,8.3,0.8,1.9,0.7,0.1,0.4,0.6,24.4,75.6,0.05,3,2.4,5.3,1.4,0.7,0.7,0.8,6.7,5.8,4.4,19.6,0.4,0.2,1.8,1,1574,13.4,0.652,0.777,0.149,0.7,10.9,5.9,8,1,1.5,9.6,16,2.8,0.6,3.4,0.104,2.2,-2,0.1,0.9,7.00E+06,0,0.4,0.5,68.4,0.1,0.2,50,0.3,0.7,44.2,2.2,5.1,43.7,0,0,0
Kyle Kuzma,LAL,2018,PF,22,77,34,43,31.2,105.3,107.5,-2.2,9.1,1.01,10,3.5,15.4,9.5,10,52.7,54.9,21.9,101.81,10.4,0.7,1.6,1,0.3,0.4,0.7,40.4,59.6,0.08,6,3.2,9.2,2.3,1.9,2.6,6.9,11.7,9,8.1,31.9,0.4,0.7,2.1,2.1,2401,14.2,0.549,0.418,0.2,3.9,17.4,10.7,9.1,1,1.1,11,22.5,1.5,2.3,3.8,0.077,-0.3,-1,-1.3,0.4,1423560,0,3.1,5.4,56.3,0.6,1.4,40.4,0.4,1,37.7,2.1,5.6,36.7,0,0,0
Kyle Lowry,TOR,2018,PG,32,78,57,21,32.2,113.1,105.5,7.6,30.7,2.93,30.3,2.6,14.2,8.5,10.3,55.3,59.8,21.1,99.37,13.6,0.6,1.3,2.3,0.5,0.7,1.2,41.2,58.8,0.47,2.8,2.5,5.2,2.2,1.3,2.8,3.5,10.3,8.6,8.1,30,0.2,0.5,2.5,3.9,2510,19.5,0.598,0.631,0.276,3,16.1,9.7,30.9,1.7,0.6,14.7,21.7,7,3.1,10.2,0.194,5.4,0.5,5.9,5,28903704,1,1.7,3,55.8,0.2,0.8,27.3,0.2,0.7,35.3,3.1,7.6,40.1,0,0,0
Kyle O'Quinn,NYK,2018,C,28,77,28,49,18,105.6,106.8,-1.1,16.6,1.58,22.7,9,24.2,16.8,14.4,58.9,62.5,16.8,98.76,13.7,1.7,3.8,1,0.3,0.4,0.7,41.2,58.8,0.01,6.4,1.4,7.9,1.1,1.6,0.3,4.6,6.6,4.9,3.6,14.9,1.3,0.5,2.5,1.5,1387,20,0.625,0.044,0.331,9.7,27.8,18.8,16.8,1.3,6.1,18.5,17,2.7,2.1,4.8,0.166,0.3,4.3,4.5,2.3,4087500,0,2.1,3.2,65.8,0.4,0.8,52.3,0.3,0.8,44.1,0.1,0.2,25,0,0,0
Kyle Singler,OKC,2018,SF,30,12,5,7,4.9,93.4,92.7,0.7,5.7,0.67,6.3,1.6,14.3,8,9.4,38.1,43,21.9,99.52,4.9,0,0,0.3,0.1,0,0.1,100,0,0,0.7,0.7,1.3,0.4,0.2,0.3,0.8,1.6,0.7,1.1,3.3,0,0.2,0.3,0.7,59,5.9,0.43,0.238,0.619,1.8,17.5,9.4,4.8,0.8,0,10.1,21.6,-0.1,0,0,-0.031,-7.6,-4.2,-11.8,-0.1,4666500,0,0.4,0.8,50,0.1,0.6,16.7,0,0.2,0,0.2,0.4,40,0,0,0
Kyrie Irving,BOS,2018,PG,26,60,41,19,32.2,110,104.3,5.6,28.2,2.2,18.7,1.7,9.6,5.7,8.5,56.8,61,29.8,98.22,16.5,0.5,1.1,2,0.6,0.7,1.3,44.7,55.3,0.1,3,2.2,5.2,2.4,1.9,2.1,8.5,10.4,7.6,7.2,29.5,0.3,0.8,2,3.4,1931,25,0.61,0.374,0.24,1.9,10.8,6.4,30.7,1.7,0.7,10.4,31,6.3,2.7,8.9,0.222,6.9,-0.7,6.2,4,18868626,1,3.6,6.2,57.3,1.5,3.1,47.3,1.1,2.1,54.5,2.8,6.9,41,0,0,0
LaMarcus Aldridge,SAS,2018,C,32,75,45,30,33.4,108.7,103.3,5.4,11.1,1.37,8.6,9.8,15.6,12.7,6.3,52,57,28.8,94.67,15.9,3.2,7.2,1.5,0.6,0.4,1,57.7,42.3,0,10,2.6,12.6,3.4,4.6,0.8,11.3,9.6,8.1,8.4,29,1.2,0.6,2.1,4.6,2509,25,0.57,0.068,0.296,10.8,17.3,14,11.3,0.9,3,6.8,29.1,7.4,3.5,10.9,0.209,3,0.3,3.3,3.3,21461010,1,4.9,7.7,63.3,2.5,5.6,43.7,1.5,3.4,43.1,0.4,1.2,29.7,0,0,0
Lance Stephenson,IND,2018,SG,27,82,48,34,22.6,106.1,109.4,-3.2,18.6,1.79,20.8,3.3,20.3,11.5,11.6,47.5,49.5,20.8,97.8,9.7,0,0.1,1.3,0.4,0.4,0.8,49.3,50.7,0,1.5,1.7,3.2,1.5,1.1,1.3,3.9,7.3,5.5,5.7,21.3,0.2,0.4,2.2,1.6,1850,12.4,0.495,0.327,0.179,3.8,22,12.9,18.6,1.2,0.8,14.6,21.6,-0.2,2,1.8,0.046,-2,-0.1,-2,0,4180000,0,1.8,3.1,56.6,0.3,0.7,44.3,0.8,1.9,39.9,0.8,2.7,30,0,0.1,0
Lance Thomas,NYK,2018,PF,30,73,25,48,18.5,101.4,107.3,-5.9,4.4,1.07,11.7,3.3,9.8,6.5,10.9,47.6,51.3,10.6,98.37,3.7,0.5,1.1,0.9,0.1,0.3,0.4,31,69,0.08,1.8,1.8,3.6,0.6,0.5,0.4,1,7.2,4.7,4.7,16.7,0.2,0.2,1.8,0.9,1353,6.3,0.513,0.464,0.199,3.6,10.7,7.2,4.2,1.1,0.9,12.1,10.7,0.3,0.6,0.9,0.031,-2.1,-0.5,-2.6,-0.2,6655325,0,0.5,1.1,41,0.1,0.3,24,0.2,0.5,34.3,0.7,1.7,40.7,0,0,0
Langston Galloway,DET,2018,SG,26,58,28,30,14.9,101.8,97.6,4.2,10.5,3.22,13.4,1.4,8.9,5.1,4.2,48.1,50.3,18.8,98.17,8.6,0.1,0.1,0.9,0.3,0.3,0.6,44.4,55.6,0.02,1.4,1.5,3,1.3,0.3,0.3,1,4.2,3.1,2.5,12.6,0.1,0.1,0.7,0.7,863,12.2,0.503,0.641,0.121,1.6,10.3,5.9,10.1,2,0.5,4.8,19.3,0.5,0.9,1.4,0.08,-0.2,-1.6,-1.7,0.1,6666667,0,0.2,0.5,46.7,0.3,0.7,47.4,0.3,0.9,35.2,1.3,3.8,34.4,0,0,0
Larry Drew II,NOP,2018,PG,28,10,6,4,7,100.7,109.8,-9.1,19.6,3.33,27,4.5,0,2.2,8.1,35.4,35.4,17,98,0.9,0,0,0,0.2,0,0.2,100,0,0,0.8,0.7,1.5,0.5,0.6,0.2,0.4,2.4,2,1.1,6.4,0,0,0.6,0.2,15,-9.4,0.143,0.429,0,7.5,0,3.6,17.1,0,0,12.5,22.8,-0.1,0,-0.1,-0.299,-12.2,-5.2,-17.4,-0.1,222474,0,0.2,0.7,28.6,0,0.1,0,0.3,0.9,28.6,0.3,0.9,33.3,0,0,0
Larry Nance Jr.,CLE,2018,C,25,66,32,34,21.5,104.9,103.9,1,8.5,1.61,13.5,10.7,19.9,15.2,8.4,58.4,60.5,15.5,101.03,12.8,2,4.6,2.4,0.5,0.5,1,47.7,52.3,0.03,5.2,1.9,7.1,1.6,2,1.1,6.2,7.3,6.2,4.8,21.5,0.6,0.3,2.6,2.2,1421,20.2,0.605,0.029,0.332,12.4,22,17.3,8.6,3,2.2,9.7,15.9,3.5,2.3,5.8,0.196,0.9,2.4,3.3,1.9,1471382,0,3,4.4,67,0.3,0.7,34.7,0.4,0.9,42.6,0,0.1,25,0,0.1,0
Lauri Markkanen,CHI,2018,PF,21,68,23,45,29.7,101.5,110.5,-9,6.4,0.95,7.3,3.7,21.7,12.3,7.6,51.8,55.2,21.5,99.49,11.4,1.1,2.6,1.1,0.3,0.4,0.7,42,58,0.01,6.3,2.5,8.8,2.1,1.5,1.5,5.2,10.7,6.4,7.4,27.7,0.6,0.7,1.5,2.8,2020,15.6,0.552,0.465,0.193,4,23.7,13.5,6.4,0.9,1.8,8.2,21.9,1.7,1.6,3.3,0.079,-0.6,-1.3,-1.9,0.1,3821640,0,2.5,4.3,56.8,0.5,1.3,39.1,0.4,1.2,35,2.1,5.9,36.3,0,0,0
LeBron James,CLE,2018,PF,33,82,50,32,36.9,113.7,112.1,1.6,43.2,2.15,25.8,3.3,20.1,11.9,12,59,62.1,31,99.12,19.1,1,2.3,2.2,0.4,0.7,1.1,39.1,60.9,0.15,4,3,7,4.1,2.2,4.2,14.4,12.6,9.7,9.1,36.2,0.9,0.8,1.7,5.4,3026,28.6,0.621,0.257,0.336,3.7,22.3,13.1,44.4,1.9,2,16.1,31.6,11,3,14,0.221,7.6,2,9.6,8.9,33285709,1,6.9,9.9,69.5,0.9,2.1,42.3,0.8,2.3,37.1,1.8,4.9,36.8,0,0,0
London Perrantes,SAS,2018,PG,23,14,8,6,4.7,106,122,-16,10.2,5,23.8,1.5,6.4,3.5,4.8,15.4,23,10.1,97.06,-0.8,0,0,0.3,0,0.1,0.1,0,100,0,0.4,0.4,0.8,0,0.1,0,0.3,1.9,1,1.4,5.6,0.1,0.1,0.4,0.1,66,0.7,0.23,0.231,0.385,1.7,5,3.4,9.4,1.5,1.3,6.2,10.9,-0.1,0,-0.1,-0.086,-7.5,-1.3,-8.7,-0.1,77250,0,0.2,0.4,50,0,0.4,0,0,0.3,0,0,0.2,0,0,0,0
Lonzo Ball,LAL,2018,PG,20,52,24,28,34.2,104.7,105.3,-0.6,28.8,2.76,34,3.6,15.3,9.5,12.3,44,44.4,16.9,102.97,9.8,0.3,0.7,2.9,0.4,0.9,1.3,32.8,67.2,0,4.6,3.1,7.7,1.8,1,1.4,3.8,12.3,9.5,9.3,34.8,0.8,0.8,2.3,1.3,1780,12.5,0.444,0.523,0.126,4.2,17.3,10.8,29.2,2.4,2,18.6,17.4,-0.5,2.5,2,0.053,-0.8,2.5,1.7,1.7,6286560,0,1.6,3.8,43.6,0.3,0.8,41.5,0.2,0.7,35.3,1.7,5.6,30.6,0,0.1,0
Lorenzo Brown,TOR,2018,PG,27,14,9,5,9.9,105.1,90.7,14.3,12.5,4.33,25.5,0.8,9.7,5.6,5.9,44.1,45.9,12.3,94.75,7.6,0.1,0.1,0.8,0.1,0,0.1,100,0,0,0.8,1.1,1.9,0.1,0.1,0.8,1.1,2.9,1.8,1.9,7.4,0,0.1,0.5,0.1,139,8.2,0.459,0.353,0.059,0.8,11.1,6,12.4,1.8,0,7.9,11.9,0,0.1,0.2,0.06,-2.8,-0.2,-3,0,77250,0,0.4,0.5,71.4,0.3,0.8,40,0.3,0.4,60,0.1,0.9,16.7,0,0,0
Lou Williams,LAC,2018,SG,31,79,42,37,32.8,111.8,110.2,1.6,25.4,1.78,19,1.5,5.9,3.8,10.7,50.5,57.4,28.5,101.77,12.7,0.3,0.6,2.1,0.5,0.6,1.2,45.7,54.3,0.05,2.3,2.8,5,2.7,1.4,2.6,7,12.1,9.8,10.7,32.2,0.2,1,1.3,4.6,2589,20.2,0.574,0.387,0.367,1.7,6.6,4.2,26.3,1.6,0.6,13.1,29.8,5.5,1.2,6.7,0.125,3.8,-2.9,1,2,7.00E+06,0,3,5.6,52.6,1.2,2.7,45.2,0.8,2.1,40.9,2.3,6.5,36,0,0.1,25
Luc Mbah a Moute,HOU,2018,PF,31,61,52,9,25.6,111.4,101.7,9.7,5.2,0.81,10.8,1.5,10.2,6,13.4,57.2,59.5,12.8,98.83,6.7,0.5,1.2,1.8,0.3,0.5,0.8,32.7,67.3,0.05,4.9,2.6,7.5,1.2,0.6,1.4,3.4,7.9,6.3,5.6,24.2,0.4,0.4,1.6,1.1,1564,10.3,0.595,0.501,0.275,1.6,11.7,6.7,5,2.3,1.4,15,12.8,0.8,2.1,2.8,0.087,-1.5,1.5,0,0.8,2116955,0,1.7,2.7,62.4,0,0,0,0,0.1,0,1,2.8,36.4,0,0,0
Lucas Nogueira,TOR,2018,C,25,49,36,13,8.5,105.5,96.2,9.3,7.4,1.38,16.9,4.4,16,10.3,12.3,64.4,66.1,11.4,99.77,10.6,1.3,2.9,0.9,0.1,0.1,0.2,30,70,0,4.1,0.8,4.9,0.7,0.3,0.2,1.8,2.3,2.6,1.7,7.5,0.9,0.1,1,0.6,418,17.3,0.661,0.238,0.35,4.9,18.1,11.7,7.2,2.7,8.2,14.8,11.4,0.7,1,1.6,0.188,-0.7,6.2,5.4,0.8,2947304,0,0.9,1.3,72.1,0,0,0,0,0,0,0.1,0.4,26.3,0,0,0
Luis Montero,DET,2018,SG,25,2,1,1,4,64.7,94.1,-29.4,0,0,0,0,22.2,11.1,66.7,0,0,16.7,102.64,-3.1,0.5,1.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,4,0,0,0,0,8,-15.5,0,0,0,0,28.2,13.8,0,0,0,66.7,16.6,-0.1,0,-0.1,-0.445,-23.7,-2.1,-25.9,0,77250,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Babbitt,MIA,2018,SF,29,50,15,35,14.3,105.6,108.3,-2.7,6.4,1.63,11.3,1,12.3,6.7,6.9,56.3,57.6,14.7,100.16,6.8,0.9,2,0.3,0.1,0.2,0.2,33.3,66.7,0,3.8,2.1,6,1,0.4,0.3,0.6,4.7,3.4,3.2,12.9,0.1,0.2,1.1,0.4,570,12,0.636,0.661,0.131,1,14.9,7.9,7,0.6,0.8,7.8,14.8,0.9,0.3,1.1,0.094,0.1,-2.1,-2,0,1974159,0,0.2,0.3,50,0.3,0.6,51.9,0.2,0.3,52.9,1.2,3.2,38.7,0,0,0
Luke Kennard,DET,2018,SG,22,73,34,39,20,107.1,103.2,3.9,12.7,1.8,18,1.4,10.4,5.9,10,53,56,16.9,97.18,8.6,0.1,0.2,0.9,0.2,0.3,0.6,42.5,57.5,0.01,2,2,4,1.3,0.7,0.7,1.8,6.2,4.5,3.4,17.7,0.2,0.3,1.2,0.9,1463,12.1,0.56,0.419,0.163,1.6,11.9,6.6,12.7,1.5,0.8,12.2,17.2,1.1,1.4,2.6,0.085,-1.1,-0.4,-1.5,0.2,2759280,0,0.7,1.4,47.6,0.5,1.1,40.7,0.6,1.2,50,1.1,2.7,41.5,0,0,0
Luke Kornet,NYK,2018,PF,22,20,6,14,16.3,102.2,111.5,-9.3,11.4,2.17,15.6,3.2,15.8,9.4,7.2,50.4,51.6,18.9,100.19,8.3,1.4,3,0.8,0.1,0.1,0.3,50,50,0,6.2,1.1,7.3,0.5,1.1,0.5,1.8,5.3,5.9,3.7,16.3,0.8,0.2,1.4,0.9,326,13.6,0.516,0.632,0.088,3.8,18,10.9,11.6,0.9,4.2,8.5,19,0.2,0.3,0.5,0.077,0.1,0.1,0.2,0.2,77250,0,0.9,1.6,56.3,0.2,0.5,33.3,0,0.3,0,1.4,4,35.4,0,0,0
Luol Deng,LAL,2018,SF,33,1,0,1,13.1,89.7,110,-20.3,11.1,1,25,0,0,0,25,50,50,9.1,107.82,3.9,0,0,1,0,0,0,0,0,0,1,4,5,2,0,2,2,2,7,2,14,0,0,0,0,13,5.5,0.5,0,0,0,0,0,10.1,3.7,0,33.3,9.8,0,0,0,-0.018,-7.2,-1.3,-8.5,0,17190000,0,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0
Malachi Richardson,TOR,2018,SG,22,26,8,18,12.4,100.2,108,-7.8,5.8,1.3,10.6,1.5,9.7,5.3,8.1,40,44.6,14.9,98.58,3.5,0.1,0.2,0.7,0.1,0.1,0.2,66.7,33.3,0.04,0.7,1.5,2.2,0.8,0.1,0.3,0.6,3.7,3.1,3.5,10.9,0,0.3,1,0.7,319,5.8,0.445,0.443,0.25,1.7,10.4,5.9,5.7,1.6,0.3,9.3,15.2,-0.2,0.1,-0.1,-0.016,-4.3,-2,-6.3,-0.3,1504560,0,0.3,1,30.8,0.1,0.3,37.5,0.3,0.6,43.8,0.5,1.5,30,0,0,0
Malcolm Brogdon,MIL,2018,PG,25,48,25,23,29.9,107.1,109.2,-2.1,16.5,2.3,20.1,1.7,9.7,5.8,8.7,54.7,57.8,18.9,97.05,9.4,0.4,0.8,1.2,0.4,0.7,1,38,62,0.02,3.7,2.6,6.3,1.9,0.9,1.7,6.4,9.5,7.6,5.6,28.5,0.3,0.8,2.7,1.5,1436,14.3,0.578,0.32,0.169,1.9,10.8,6.4,16.3,1.4,0.8,10.9,19.1,2,0.7,2.7,0.091,0.6,-1.9,-1.3,0.2,1312611,0,2.9,5,57.3,0.6,1.5,42.3,0.3,0.7,46.9,1.3,3.3,38.8,0,0,0
Malcolm Delaney,ATL,2018,PG,29,54,16,38,18.8,101.9,106.4,-4.5,24.4,2.47,29.4,0.9,9,4.9,11.9,46.3,51.9,16.6,99.77,8.1,0.2,0.4,1.3,0.1,0.3,0.4,27.3,72.7,0.22,1,1.6,2.6,1.2,0.4,0.7,1.1,6.7,5.2,4.7,16.3,0.1,0.3,1.5,2,1014,10.6,0.519,0.435,0.323,1,10,5.5,23.4,1.7,0.5,16.9,16.9,0.4,0.6,1,0.047,-2,-1.5,-3.6,-0.4,2500000,0,0.5,1.3,42,0.2,0.6,30,0.5,1.1,40.3,0.9,2.3,37.4,0,0,0
Malcolm Miller,TOR,2018,SF,25,15,15,0,8.4,105,102.3,2.7,3.4,0.6,7.9,3.1,9,6,13.2,60.7,63.8,11.4,98.86,5.4,0.1,0.3,0.2,0.1,0.3,0.4,33.3,66.7,0,1.1,1.1,2.2,0.2,0.2,0.2,0.7,3.7,1.8,3.1,7.7,0.1,0,0.7,0.2,126,8.9,0.638,0.75,0.143,3.6,9.6,6.7,3.2,0.4,1.3,14.4,12.1,0.1,0.1,0.2,0.087,-0.5,-1.5,-2,0,77250,0,0.4,0.5,71.4,0,0,0,0,0,0,0.6,1.5,38.1,0,0,0
Malik Beasley,DEN,2018,SG,21,62,34,28,9.4,104.3,105.3,-1,7.7,1.29,12.6,2.3,9.5,5.8,9.8,48.9,50.9,15.1,102.96,6,0,0.1,0.4,0.1,0.3,0.4,28,72,0.05,1.1,0.7,1.8,0.8,0.5,0.5,1.2,3.9,2.3,2.1,8.8,0.1,0.2,0.6,0.5,583,9,0.509,0.461,0.185,2.7,11,6.9,7.4,1.3,1,11.1,16.2,0.1,0.3,0.3,0.028,-2.8,-2.4,-5.1,-0.5,1700640,0,0.6,1.1,52.2,0.1,0.3,28.6,0.1,0.3,40,0.5,1.4,34.1,0,0,0
Malik Monk,CHA,2018,SG,20,63,26,37,13.5,100.8,112.6,-11.8,17.8,1.86,15.6,0.8,6.9,3.7,8.4,45.8,47.7,24.1,101.57,6.3,0.1,0.3,0.7,0.2,0.2,0.3,50,50,0.02,1.1,0.9,2,1.2,0.5,0.7,1.4,4.6,3,3.5,13.8,0.1,0.2,1,0.7,854,10.3,0.477,0.572,0.089,1,7.5,4.2,16.9,1.1,0.9,10,24.9,-0.5,0.5,0,0,-1,-3.4,-4.5,-0.5,2904480,0,0.6,1.1,53.6,0.2,0.7,26.7,0.4,1.1,30.9,1.3,3.9,34.7,0,0.1,0
Mangok Mathiang,CHA,2018,C,25,4,3,1,5,95.3,95.2,0.1,0,0,0,13.6,33.3,23.3,0,57.1,53.8,13.7,103.03,12.9,0.5,1,0.3,0.5,0.3,0.8,66.7,33.3,0,1.5,0,1.5,1,0.5,0.5,2,1.8,0.5,2.3,4.5,0,0,1.3,0.3,20,18,0.538,0,0.143,16,38.5,27.1,0,2.4,0,0,16.1,0,0,0.1,0.183,-4.1,-5.8,-9.8,0,77250,0,1,1.8,57.1,0,0,0,0,0,0,0,0,0,0,0,0
Manu Ginobili,SAS,2018,SG,40,65,39,26,20,107.7,105.6,2.1,19.3,1.55,20.7,1.5,9.3,5.4,13.4,50.3,55.3,20.5,98.67,8.5,0.2,0.5,1.9,0.3,0.3,0.6,44.4,55.6,0.23,1.4,1.2,2.6,1.5,0.6,0.7,3.6,6.7,5.7,5.5,18.3,0.2,0.4,1.9,2.2,1299,12.9,0.553,0.415,0.283,1.6,10.6,6.1,19.1,1.7,1,16.8,21.5,0.6,1.6,2.2,0.082,-0.5,-0.5,-1,0.3,2500000,0,1.6,2.9,57,0.4,1,36.5,0.1,0.4,34.8,1,2.9,33.9,0,0,0
Marc Gasol,MEM,2018,C,33,73,21,52,33,102.7,109.7,-6.9,22.5,1.57,18.3,3.3,22.5,12.7,11.6,47.3,53.2,25.5,95.03,14,3.4,7.6,1.7,0.6,0.4,1,59.7,40.3,0.14,8.1,1.7,9.8,2.3,1.6,0.5,5.5,11.5,7.3,10.3,28.1,1.4,0.6,2.5,4.7,2408,17.4,0.532,0.31,0.326,3.7,25.3,14.2,21.7,1.1,3.9,14.1,25.6,1.5,2.6,4,0.08,-0.1,1.6,1.5,2.1,22642350,0,2.1,4.2,51,1.3,3.6,36.9,1,2,50,1.5,4.3,34.4,0,0,0
Marcin Gortat,WAS,2018,C,34,82,43,39,25.3,107.4,105.3,2.1,10.3,1.53,17.1,8.9,21.3,15.1,11.2,51.8,54.6,15.3,98,10.4,4.5,10,0.7,0.3,0.3,0.6,48,52,0.26,7.4,1.5,8.9,0.9,1.2,0.3,6.1,8.7,6.3,5.9,24.2,0.7,0.6,2.1,2.3,2075,14.7,0.546,0,0.291,9.9,24,17,10.6,1,2.6,13.5,15.5,2.4,2.4,4.9,0.113,-1.6,1.9,0.3,1.2,12782609,0,2.5,4.4,57.6,1,2.3,42.2,0,0.1,25,0,0,0,0,0,0
Marco Belinelli,PHI,2018,SG,32,80,39,41,24.3,105.4,106.8,-1.4,11.5,1.57,13.8,1,6.6,3.8,8.8,53.9,58.1,19.7,101.06,9.3,0.2,0.5,1.4,0.3,0.4,0.7,39.7,60.3,0,1.9,2.6,4.6,2,1,0.9,2.2,8.6,6.5,5.8,22.5,0.2,0.3,1.1,1.9,737,14.2,0.628,0.53,0.194,0.9,6.3,3.7,9.3,1.3,1,11.7,19.8,1.1,0.7,1.8,0.119,1.1,-1.8,-0.8,0.2,7082277,0,0.9,1.6,58.1,0.3,0.7,49.1,1.1,2.3,46.5,1.9,4.9,37.9,0,0,0
Marcus Georges-Hunt,MIN,2018,SG,24,42,24,18,5.3,105.5,109.9,-4.4,4.5,2.33,10.4,3,4.3,3.6,4.5,47.9,51.5,11.1,102.48,1.7,0,0,0.3,0.1,0.1,0.2,71.4,28.6,0.05,0.3,0.6,0.9,0.3,0.1,0.4,0.7,1.5,2,1.4,4.9,0,0,0.8,0.4,224,6.9,0.515,0.313,0.438,3.6,4.7,4.1,4.1,1.3,0,5,11.9,0.2,0,0.2,0.049,-1.7,-2.7,-4.4,-0.1,1312611,0,0.4,0.6,58.3,0,0.1,25,0.1,0.2,40,0.1,0.4,26.7,0,0,0
Marcus Morris Sr.,BOS,2018,PF,28,54,34,20,26.7,106,105.3,0.7,8.2,1.11,8.9,2.9,16.6,9.7,8,49.9,54.1,22.2,98.49,10.6,0.9,2.1,0.9,0.3,0.6,0.9,38,62,0.04,3.4,2.3,5.8,1.9,1.7,0.9,3.5,8.4,6.5,6.8,26.3,0.2,0.4,1.9,2.4,1447,14.5,0.541,0.383,0.252,3.3,18.4,10.9,8.1,1.2,0.7,8.7,23,1.1,2.2,3.2,0.108,-1.1,-0.6,-1.7,0.1,5.00E+06,0,1.4,2.6,53.2,0.9,2.2,40,1,2.1,45.7,1.6,4.2,38.2,0,0.2,0
Marcus Paige,CHA,2018,PG,24,5,4,1,5.6,121.1,105.2,15.9,14.3,0,16.7,0,16.7,7.3,0,35.7,40.3,22.4,98.51,7.7,0,0,0,0,0.2,0.2,0,100,0,0.8,0.2,1,0,0,0.6,0.4,0.6,0.8,2.2,6,0,0.2,0,0.2,28,9.1,0.403,0.571,0.143,0,15.7,7.7,16.1,0,0,0,23,0,0,0,-0.006,-2.4,-4.4,-6.9,0,77250,0,0,0.6,0,0.2,0.4,50,0.2,0.2,100,0.4,1.6,25,0,0,0
Marcus Smart,BOS,2018,SG,24,54,38,16,29.9,105.8,99.6,6.2,23.4,2.01,26.9,2.6,8.5,5.6,13.4,44,47.9,18.7,99.07,7.5,0.4,0.9,2.9,0.3,0.4,0.7,45.9,54.1,0.24,3.2,3.3,6.5,1.4,1,0.5,3.3,9.8,7.2,6.1,26.4,0.4,0.3,2.5,2.8,1614,10.8,0.479,0.483,0.258,3,9.8,6.4,23.7,2.2,1.2,18.4,19.4,-0.6,2.5,1.9,0.056,-1.6,1.1,-0.5,0.6,4538019,0,1.3,2.7,48,0.5,1.4,36,0.3,0.8,36.4,1.4,4.5,30.6,0,0.1,0
