Player.x,Team.x,Season.x,pos,Age.x,GP.x,W.x,L.x,Min.x,Offrtg,Defrtg,Netrtg,Ast_Pct,Ast_TO,Ast_Ratio,OREB_Pct,DREB_Pct,REB_Pct,To_Ratio,EFG_Pct,TS_Pct,USG_Pct,Pace,PIE,Screen_Assists,Screen_Assists_Pts,Deflections,Off_loose_balls_recovered,Def_loose_balls_recovered,loose_balls_recovered,Off_loose_balls_recovered_pct,Def_loose_balls_recovered_pct,Charges_drawn,Contested_2p_shots,Contested_3p_shots,Contested_shots,Pts_of_TOV,Second_pts,FBPS,PITP,OPP_pts_off_TO,OPP_Second_pts,OPP_FBPS,OPP_PITP,BLK,BLKA,PF,PFD,mp,per,tspercent,x3par,ftr,orbpercent,drbpercent,trbpercent,astpercent,stlpercent,blkpercent,tovpercent,usgpercent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,Salary,All_Star,FGM_0_8,FGA_0_8,FG._0_8,FGM_8_16,FGA_8_16,FG._8_16,FGM_16_24,FGA_16_24,FG._16_24,FGM_24_plus,FGA_24_plus,FG._24_plus,FGM_backcourt,FGA_backcourt,FG._backcourt
George Hill,MIL,2019,PG,33,60,39,21,21.7,108.9,103.3,5.6,14.6,2.65,22.7,2.8,7.5,5.2,8.6,51.6,55.4,14.7,101.93,7.9,0.3,0.7,1.4,0.3,0.4,0.7,45.5,54.5,0,2.1,2.8,4.9,1.5,1,1.1,3.2,6.9,5.6,5.5,19.3,0.1,0.3,1.7,1.5,344,13.5,0.604,0.262,0.187,3.7,5.1,4.4,16.2,1.7,0.3,14.7,17.3,0.5,0,0.5,0.066,0.3,-2.6,-2.3,0,1.90E+07,0,1.4,2.3,58.3,0.4,0.8,53.3,0.3,0.7,43.6,0.8,2.5,31.8,0,0,0
George King,PHX,2019,SF,25,1,0,1,5.9,100,175,-75,0,0,0,0,25,9.1,0,0,0,0,97.63,3.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4,0,0,0,0,6,1.9,0,0,0,0,18.8,9.2,0,0,0,0,0,0,0,0,-0.001,-8.8,-1.8,-10.6,0,77250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georges Niang,UTA,2019,PF,26,59,41,18,8.8,103.9,111.6,-7.7,10.7,1.52,14.2,2.2,13.5,8.1,9.3,59.4,61.3,17,104.39,9,0.1,0.2,0.3,0.1,0.2,0.3,37.5,62.5,0,1.2,0.8,2,0.3,0.4,0.5,1.4,3.1,2.6,1.9,9.4,0.1,0.2,1,0.3,516,13,0.613,0.58,0.133,2.4,15.7,9.1,10.1,0.9,0.9,10.7,17.8,0.7,0.7,1.3,0.123,-0.2,-0.8,-1.1,0.1,1512601,0,0.5,0.9,55.6,0.3,0.4,68.4,0,0.1,0,0.7,1.8,41,0,0,0
Gerald Green,HOU,2019,SG,33,73,47,26,20.2,114,109.3,4.6,4.1,0.73,5.7,1.9,10,5.9,7.9,53.5,55.5,19,100.58,6.6,0.2,0.5,0.7,0.1,0.4,0.6,26.2,73.8,0,2.8,2.2,5,1.4,1.2,0.9,1.7,6.5,5.8,5.4,21.9,0.4,0.2,1.7,0.7,1473,11.4,0.555,0.763,0.118,2.2,11.7,6.8,4.1,1.1,1.6,8.3,19.5,0.9,1,1.9,0.061,-0.8,-2.6,-3.4,-0.5,1512601,0,0.8,1.2,66.7,0.1,0.4,31.3,0.1,0.3,42.9,2.1,6,35.5,0,0,0
Giannis Antetokounmpo,MIL,2019,PF,24,72,56,16,32.8,114.3,101.8,12.5,29.4,1.58,19,6.6,27.3,17.6,12,59.9,64.4,31.4,105.27,21.8,2,4.7,2.1,0.8,0.8,1.6,52.6,47.4,0.01,5.5,4.1,9.5,3.9,2.9,4.7,17.5,9.5,7.8,6.3,28,1.5,1.4,3.2,7.7,2358,30.9,0.644,0.163,0.55,7.3,30,19.3,30.3,1.8,3.9,14.8,32.3,8.9,5.5,14.4,0.292,5.7,5,10.8,7.6,24157304,1,8.4,12.1,69.3,0.5,1.3,35.1,0.4,1.1,40,0.7,2.8,26,0,0,0
Glenn Robinson III,DET,2019,SF,25,47,24,23,13,102.3,103.1,-0.8,5.3,1.17,9,2.6,8.9,5.6,7.7,47.2,51.1,14.6,99.4,5.8,0.1,0.2,0.6,0.2,0.3,0.5,42.9,57.1,0,1.8,1.1,3,1,0.2,0.7,1.8,4.5,2.7,2.8,13.2,0.2,0.3,1,0.7,610,8.7,0.511,0.352,0.227,2.9,10,6.4,5.1,1.1,1.1,8.5,15,0.1,0.6,0.7,0.054,-3.5,-0.8,-4.2,-0.3,4075000,0,0.8,1.4,55.2,0.2,0.7,33.3,0.2,0.4,52.9,0.4,1.4,29,0,0,0
Goran Dragic,MIA,2019,PG,33,36,16,20,27.5,108.3,107,1.3,25.9,2.45,24.2,1.9,8.7,5.2,9.9,47.9,51.7,22.4,102.52,9.6,0.3,0.5,1.3,0.5,0.6,1.1,45,55,0.03,2.7,2.3,5,2.3,0.8,1.8,5.8,9.3,7.9,7.2,25.7,0.1,0.7,2.3,2.1,991,13.9,0.517,0.379,0.233,2.1,9.8,6,27.3,1.5,0.5,12.9,23.7,0.6,1,1.6,0.079,0.1,-1.3,-1.2,0.2,18109175,0,2.4,4.7,52.1,0.7,2,34.7,0.3,0.8,32.1,1.6,4.6,34.8,0,0,0
Gordon Hayward,BOS,2019,PF,29,72,44,28,25.9,110.3,105.2,5.1,18.5,2.32,22.9,2.6,14.1,8.3,9.8,52.7,57.5,18.3,102.63,11.4,0.3,0.6,1,0.2,0.6,0.8,26.3,73.7,0,3.3,2.2,5.4,2.1,1,2,4.4,8.2,7.1,6.6,25.8,0.3,0.4,1.4,2.5,1863,15.6,0.575,0.364,0.294,2.9,15.5,9.2,18.4,1.6,1.1,12.8,19,2.6,2.3,4.9,0.126,0.1,0.4,0.5,1.2,31214295,0,1.8,3,60.8,0.8,1.5,51.4,0.5,1.2,40.9,1.1,3.2,33.5,0,0,0
Gorgui Dieng,MIN,2019,C,29,76,33,43,13.6,105.2,109,-3.8,10.6,1.26,13,7.2,22.5,14.5,10.3,52.7,57.2,19.4,103.64,11.8,1.9,4.1,1.1,0.4,0.3,0.7,54.5,45.5,0.08,4.3,1.5,5.8,0.8,1,0.3,2.5,4.1,3.7,3.7,13.1,0.5,0.3,1.8,1.4,1031,18.1,0.572,0.149,0.281,8.3,24.1,16.1,10.3,2.2,3.4,11.9,19.6,1.5,1.3,2.8,0.132,-0.9,1.4,0.5,0.7,15170787,0,1.1,1.8,62.4,0.5,1,47.4,0.7,1.5,46,0.2,0.7,34.6,0,0,0
Grayson Allen,UTA,2019,SG,23,38,22,16,11,99.6,113.2,-13.6,10.2,0.76,9.5,0.7,4.7,2.7,12.5,46.6,51.6,23.8,103.77,3.7,0,0.1,0.2,0.1,0.1,0.2,62.5,37.5,0,1.2,1.2,2.5,0.9,0.4,0.7,1.4,3.5,3,2.4,13.1,0.2,0.2,1.2,1.2,416,7.5,0.516,0.556,0.337,0.8,5.1,3,8.9,0.7,1.1,13.9,24.4,-0.4,0.4,0,0.002,-3.7,-3.1,-6.8,-0.5,2076960,0,0.6,1.3,51.1,0.2,0.6,25,0.2,0.4,50,0.8,2.6,32.7,0,0,0
Greg Monroe,PHI,2019,C,29,43,28,15,11.2,100,106.7,-6.7,7.9,0.75,8.7,11.9,21.8,16.5,11.6,48.9,52.1,21.1,103.92,10.6,1.5,3.2,0.6,0.2,0.3,0.5,45,55,0.05,4.2,0.5,4.7,0.7,1.7,0.3,4,4.4,2.8,3.7,12.5,0.2,0.4,1.5,1.2,480,16,0.521,0.026,0.381,15.4,22.9,19.3,8.1,1.4,1.4,12.7,22.6,0.4,0.7,1.1,0.108,-2.9,-0.7,-3.6,-0.2,2410167,0,2,3.7,52.2,0.2,0.5,36.8,0,0.1,0,0,0.1,20,0,0,0
Guerschon Yabusele,BOS,2019,PF,23,41,27,14,6.1,102.4,106,-3.6,8.8,1,12.8,8.4,10.4,9.4,12.8,51.3,54.2,16.8,102.49,6.8,0.5,1.2,0.2,0.2,0.1,0.3,57.1,42.9,0,1.5,0.6,2.1,0.4,0.3,0.2,1.2,2,2.4,1.3,5.8,0.2,0.1,0.8,0.4,251,12.4,0.542,0.364,0.286,9.8,12.8,11.3,8.2,1.5,2.5,14.8,17.5,0.2,0.3,0.5,0.09,-2.1,-0.1,-2.1,0,2667600,0,0.6,1,60,0,0.2,16.7,0,0.1,33.3,0.2,0.7,32.1,0,0,0
Hamidou Diallo,OKC,2019,SG,20,51,29,22,10.3,103.5,110.3,-6.8,4.4,0.74,7.4,6.5,11,8.6,10,46.7,49.7,16,104.11,4.9,0,0.1,0.5,0.2,0.3,0.5,33.3,66.7,0.02,1,1,2,1,0.7,1.1,2.7,3.9,3.6,3,11.7,0.2,0.3,1.5,1,526,10.1,0.497,0.145,0.358,7.2,12,9.5,4.4,1.9,1.6,10.7,16.6,0.1,0.7,0.8,0.069,-4.3,-0.3,-4.7,-0.4,838464,0,1.3,2.5,52.5,0.1,0.3,26.7,0.1,0.1,75,0.1,0.5,16.7,0,0,0
Harrison Barnes,SAC,2019,SF,27,77,34,43,32.9,108,109.4,-1.5,6.9,1.17,8.5,2.1,11.1,6.6,7.3,50.4,55,20.2,102.22,8.8,0.5,1.3,1.3,0.4,0.5,0.9,45.7,54.3,0.01,4.3,3.8,8.2,1.9,1.3,1.5,5.5,11,9,11.5,34.5,0.2,0.6,1.6,2.6,949,12.3,0.578,0.419,0.258,2.2,14.8,8.4,7.5,0.8,0.2,8,16.3,1.1,0.5,1.7,0.084,-0.1,-1.2,-1.2,0.2,24107258,0,2.5,4.8,50.9,0.6,1.9,34.3,0.2,0.9,26.8,2.2,5.7,39.5,0,0,0
Harry Giles III,SAC,2019,PF,21,58,26,32,14.1,104.1,109.1,-5,15.5,1.16,15.5,7.6,17.1,12.5,13.3,50.3,52.6,22.7,106.54,9,1.5,3.4,0.9,0.2,0.3,0.5,33.3,66.7,0,3.3,1.3,4.7,1,1.3,0.6,5.3,5.3,4.4,4.1,15.2,0.4,0.2,2.6,1.7,820,14.4,0.526,0.017,0.261,8.1,20.1,14,15.2,1.8,2.3,15.8,23.2,0,1,1,0.056,-3,0.9,-2.1,0,2207040,0,2.2,3.8,59.3,0.6,1.6,38.9,0.2,0.6,33.3,0,0.1,0,0,0,0
Hassan Whiteside,MIA,2019,C,30,72,33,39,23.3,107,106.2,0.8,5.4,0.58,6,13.9,30.5,22.2,10.4,57.2,56.4,21.5,99.36,16.2,2.9,6.3,1,0.4,0.2,0.7,65.3,34.7,0,8.6,1.3,9.9,1.7,4,0.5,10.2,8.4,6.8,6.9,20.7,1.9,0.7,2.7,3.1,1674,23.5,0.564,0.024,0.357,16.3,35.6,25.9,5.6,1.3,7.3,11,22.6,2.3,4,6.3,0.18,-2.2,3,0.8,1.2,24434262,0,4.8,7.6,63.4,0.4,1.3,30.9,0.1,0.3,43.5,0,0.2,12.5,0,0,0
Haywood Highsmith,PHI,2019,SF,22,5,2,3,8,103.4,131,-27.6,6.7,2,14.3,0,14.3,6,7.1,45,41.4,11.5,105.57,3.8,0,0,0.2,0.4,0,0.4,100,0,0,1.2,0.4,1.6,0,0.4,0,1.2,3.8,3.4,2.8,12.4,0,0.2,0.2,0.2,40,4.5,0.414,0.5,0.2,0,12.9,6.6,6.6,1.2,0,8.4,12.4,0,0,0,-0.023,-5.5,-1.8,-7.3,-0.1,77250,0,0.4,0.8,50,0.2,0.2,100,0,0,0,0.2,1,20,0,0,0
Henry Ellenson,NYK,2019,PF,22,19,4,15,13.6,104,104.7,-0.7,9.6,1.78,12.4,1.8,21.4,11.7,7,50,53.8,18.6,101.52,10.2,0.4,0.9,0.3,0.2,0.2,0.3,50,50,0,2.8,1.6,4.4,0.6,0.4,0.7,1.8,4.4,2.8,3.1,13.3,0.1,0.3,1.4,1.3,25,14.8,0.551,0.4,0.2,0,40.9,19.7,6.2,0,0,0,18.8,0,0,0.1,0.149,-3.7,-2.9,-6.6,0,2199311,0,0.8,2.1,40,0.2,0.6,36.4,0.1,0.3,33.3,0.9,2,44.7,0,0,0
Ian Clark,NOP,2019,SG,28,60,24,36,16.2,106.2,109.6,-3.4,13.2,1.62,17.2,1.2,7.1,4.2,10.6,48,50.2,18.5,106.16,5.2,0.1,0.3,0.6,0.2,0.2,0.4,52,48,0,1.3,1.9,3.2,0.5,0.7,1.1,2.1,5.9,4.7,5.3,17.1,0.1,0.4,1.6,0.7,973,8.3,0.502,0.527,0.097,1.4,8,4.7,12.9,1.1,0.7,12.7,19.3,-0.4,0.3,-0.1,-0.003,-2.2,-2.9,-5.1,-0.8,1757429,0,0.7,1.4,49.4,0.5,1.1,48.5,0.2,0.6,39.4,1.1,3.4,32.3,0,0,0
Ian Mahinmi,WAS,2019,C,32,34,12,22,14.6,102.1,105.3,-3.2,7.3,1.19,14.1,8.8,16.1,12.3,11.9,46.6,53.1,12.8,100.63,6.8,2.6,5.7,1.4,0.1,0.3,0.3,16.7,83.3,0.12,4.4,1.3,5.7,0.6,1.1,0.2,2.6,4.3,4.1,4.3,12.4,0.5,0.3,2.5,1.7,498,12,0.531,0.154,0.587,10.3,17.7,13.9,6.5,2.4,2.7,13.8,12.9,0.5,0.5,1,0.092,-2.3,1.3,-1,0.1,1.60E+07,0,1.2,2.2,55.3,0.1,0.4,16.7,0,0,0,0.1,0.5,18.8,0,0,0
Ike Anigbogu,IND,2019,C,20,3,2,1,2.1,78.6,92.9,-14.3,20,1,20,14.3,25,20,20,0,0,26.7,109.27,0,0,0,0,0,0,0,0,0,0,0.7,0,0.7,0,0,0,0,0.7,1.3,1,3.3,0.3,0,0,0,6,-6,0,0,0,18.9,36.2,27.7,19.4,0,14.8,25,29.1,-0.1,0,-0.1,-0.48,-22.5,8.5,-14,0,1349383,0,0,0.3,0,0,0,0,0,0.7,0,0,0,0,0,0,0
Iman Shumpert,HOU,2019,SG,29,62,39,23,23.9,109.1,110.5,-1.4,9.8,2.24,17.8,1.6,10.1,5.7,8,48.1,49.9,14.3,103.82,5.7,0.3,0.9,1.9,0.4,0.6,1,44.3,55.7,0,2,1.8,3.8,1.6,0.7,1.5,1.2,8.3,7.2,7.1,26.5,0.4,0.2,2,1.3,1481,9.1,0.499,0.612,0.101,1.9,11.4,6.5,9.9,1.9,1.4,9.7,14.5,0.1,1.2,1.4,0.045,-1.5,0.1,-1.4,0.2,11011234,0,0.6,1,57.8,0.1,0.5,22.6,0.5,1.3,35.9,1.5,4.4,34.9,0,0,0
Isaac Bonga,LAL,2019,PG,19,22,7,15,5.5,96.6,89.6,7,16.3,2.5,24.6,6.4,11.3,8.9,9.8,15.2,24,15.1,106.78,3.9,0,0,0.5,0.2,0.1,0.3,66.7,33.3,0,0.9,0.6,1.6,0,0.2,0,0.5,1.7,1.5,1.5,4.5,0.2,0.2,0.4,0.5,120,6,0.24,0.242,0.455,7.9,13.5,10.8,14.9,3.5,2.7,13.2,15.7,-0.3,0.2,-0.1,-0.059,-7.3,3,-4.3,-0.1,1.00E+06,0,0.3,0.9,27.8,0,0.3,0,0,0.1,0,0,0.4,0,0,0,0
Isaac Humphries,ATL,2019,C,21,5,1,4,11.3,97.7,114.7,-17.1,0,0,0,5.5,12.3,8.5,0,35.7,35.7,14.2,109.72,1.2,0.2,0.4,1.2,0,0,0,0,0,0,2,1.4,3.4,0,0.8,0,1.2,5,2.2,5,11.6,0,0.8,1.4,0.6,56,3.4,0.357,0.524,0,7.4,13.4,10.3,0,0.8,0,0,15.2,-0.1,0,-0.1,-0.047,-6.5,-6.3,-12.8,-0.2,47370,0,0.6,1.6,37.5,0,0.4,0,0,0,0,0.6,2.2,27.3,0,0,0
Isaiah Briscoe,ORL,2019,PG,23,39,17,22,14.3,102.8,100.9,2,22.6,2.81,32.6,0.8,11.1,6,11.6,43.8,45.5,13.9,100.12,5.7,0,0.1,0.6,0.1,0.1,0.3,40,60,0.18,1.6,1.4,3,0.3,0.1,0.4,1.7,4.3,3.1,3.1,13.3,0.1,0.2,1.7,1.3,559,6.7,0.455,0.246,0.188,0.9,13.4,7.1,21,1,0.3,17.2,14.1,-0.3,0.5,0.3,0.023,-5,-0.6,-5.6,-0.5,838464,0,0.8,1.5,57.9,0.1,0.4,15.4,0.2,0.9,26.5,0.3,0.9,32.4,0,0,0
Isaiah Canaan,MIL,2019,PG,28,30,10,20,20.9,102.5,114.9,-12.3,19.4,2.4,28.7,1,8.6,4.7,11.9,49.4,51.8,14.7,99.68,5.7,0.1,0.2,0.8,0.5,0.4,0.9,51.9,48.1,0.07,1.1,1.8,2.8,0.9,0.5,0.7,1.5,8.6,5.7,8,24.3,0.1,0.4,1.7,1,503,7.3,0.515,0.558,0.155,1.1,9.8,5.4,17,1.1,0,17.4,14.2,-0.1,0,-0.1,-0.007,-2.7,-2.5,-5.2,-0.4,744671,0,0.7,1.7,42,0.1,0.3,44.4,0.2,0.3,55.6,1.1,3.2,35.4,0,0,0
Isaiah Hartenstein,HOU,2019,PF,21,28,15,13,7.9,113,103.4,9.6,10,1.15,20,8.9,11.8,10.3,17.3,51.2,56.2,11.2,102.4,3.1,1.1,2.8,0.4,0.1,0.2,0.3,37.5,62.5,0,2.4,1.6,4,0.3,0.3,0.2,1.3,3.4,1.9,1.6,7.4,0.4,0.2,2,0.5,221,10,0.562,0.146,0.341,10.3,13.3,11.8,9.4,1.6,4.6,21.6,11.8,0.2,0.3,0.5,0.101,-3,2.4,-0.6,0.1,838464,0,0.7,1.4,51.4,0,0,0,0,0,0,0.1,0.2,33.3,0,0,0
Isaiah Hicks,NYK,2019,PF,24,3,1,2,10.8,100,104.5,-4.5,11.8,2,15.4,5.9,14.7,10.3,7.7,50,58.8,15.3,98.72,10.4,0.7,1.3,0.3,0.3,0.7,1,33.3,66.7,0,5,0.7,5.7,0.7,0,0,1.3,2.3,3,1,8.7,1,0,1.7,1.7,32,17.4,0.588,0,0.625,6.4,16.7,11.4,9.4,1.5,7.9,8.9,15,0.1,0,0.1,0.153,-2.6,3.2,0.6,0,77250,0,0.7,1.7,40,0.3,0.7,50,0.3,0.3,100,0,0,0,0,0,0
Isaiah Thomas,DEN,2019,SG,30,12,6,6,15.1,99,104.5,-5.5,19.8,1.28,15.1,2.3,4,3.1,11.8,40.4,43.7,27.4,107,3.9,0.1,0.3,0.8,0.2,0.3,0.5,33.3,66.7,0,0.8,1.1,1.9,2.5,1.7,2.3,2.7,5.2,5,3.2,14.8,0.1,0.7,1.4,1.9,181,7,0.437,0.434,0.273,3,4.8,3.9,18.6,1.4,0.5,14,30.4,-0.4,0.1,-0.3,-0.077,-4.5,-4.2,-8.7,-0.3,2029463,0,1.2,2.9,40,0.5,1.6,31.6,0.2,0.2,100,1,3.6,27.9,0,0,0
Ish Smith,DET,2019,PG,30,56,33,23,22.3,110.8,108.1,2.7,24.3,3.33,26,1.7,9.7,5.5,7.8,46.4,48.5,19.3,98.67,8.6,0.2,0.5,0.8,0.4,0.5,0.9,44.2,55.8,0.04,2.7,1.6,4.3,1.2,0.3,0.9,4.1,6.3,4.8,4.6,22.7,0.2,0.4,1.9,1.2,1251,11.8,0.485,0.276,0.127,1.9,11.1,6.3,25.4,1.1,0.7,10.6,19.9,0.5,1.1,1.7,0.064,-1.7,-1.1,-2.8,-0.2,6.00E+06,0,1.8,3.5,50,0.5,1.4,39,0.6,1.4,40.5,0.8,2.3,33.6,0,0.1,0
Ivan Rabb,MEM,2019,PF,22,49,20,29,14.7,103.3,109.5,-6.2,12.3,1.54,16.3,9.7,19.7,14.6,10.6,55.4,58.6,16.6,98.51,10.6,1.2,2.8,0.6,0.3,0.2,0.5,56,44,0,3.4,1.9,5.3,0.8,1.4,0.4,4.1,6,3.4,5.8,13.8,0.3,0.1,1.8,1.7,721,16.1,0.586,0.071,0.325,10.7,21.5,16,12,1.2,1.8,12.6,17.2,1.2,0.9,2.1,0.137,-1.3,0.7,-0.6,0.2,1378242,0,1.9,2.9,65.9,0.3,0.6,53.3,0.1,0.6,20.7,0.1,0.3,20,0,0,0
Ivica Zubac,LAC,2019,C,22,59,32,27,17.6,106.5,104.7,1.8,9.3,0.9,11.1,10.8,21.6,16.4,12.3,55.9,60.4,19.9,104.36,12.7,2.4,5.5,0.5,0.2,0.2,0.4,52.4,47.6,0.02,7.6,1.3,8.8,1.2,1.7,0.9,7,6.7,4.2,5.8,18.6,0.9,0.8,2.3,1.9,516,19.5,0.633,0,0.342,11,21.2,16.2,7.3,0.4,4.3,12.9,20.5,1.1,0.6,1.8,0.165,-1.3,0.4,-0.9,0.1,1544951,0,3.4,5.9,58.5,0.1,0.4,29.2,0,0.1,25,0,0,0,0,0,0
J.J. Barea,DAL,2019,PG,35,38,20,18,19.8,109.5,106.3,3.2,45.4,2.93,30.2,1.6,10.6,6,10.3,46.8,49.5,26.3,102.73,13.1,0.1,0.2,0.7,0.4,0.4,0.8,50,50,0.05,0.8,1.4,2.2,1.3,0.4,1,4.5,6.2,5.9,5.6,19.2,0,0.3,1.3,2.2,752,16.3,0.495,0.332,0.203,1.9,11.6,6.8,47.5,1.4,0.1,14.7,28.1,0.4,0.6,1,0.064,1.1,-2.2,-1.1,0.2,3710850,0,1.8,3.6,50.4,1,2.1,45.7,0.5,1.1,43.9,1,3.4,29.7,0,0,0
J.P. Macura,CHA,2019,SG,24,2,1,1,8.4,89.5,91.7,-2.2,20,0,18.2,0,14.3,7.3,0,33.3,33.3,20.9,105.5,8.3,0,0,1,0.5,0.5,1,50,50,0.5,1,0.5,1.5,0,0,1,3,3.5,1,1,5,0,0.5,0,0.5,17,5.7,0.333,0.444,0,0,19.4,9.5,18,0,0,0,22.8,0,0,0,-0.11,-6.2,-4.3,-10.5,0,77250,0,1.5,2.5,60,0,0,0,0,0,0,0,2,0,0,0,0
Jabari Parker,WAS,2019,PF,24,64,18,46,26.9,104.6,110.8,-6.2,14,1.01,13.5,4.5,18.7,11.7,13.4,53.3,56,23.6,102.85,11.1,0.6,1.4,1,0.4,0.6,1,38.5,61.5,0,4,3,7,1.7,1.5,2,7.8,10.4,7.9,7,28.3,0.5,0.8,2.3,2.4,1724,15.5,0.56,0.26,0.246,4.9,21.8,13.3,14.1,1.3,1.5,15.4,24.6,0.1,1.3,1.4,0.039,-1.5,-0.5,-2.1,0,2.00E+07,0,3.7,5.7,64.5,0.6,1.4,41.4,0.6,1.6,36.3,0.9,3,31.1,0,0,0
Jacob Evans,GSW,2019,SG,22,30,21,9,6.8,100,105.9,-5.9,15,2.09,26.4,2.9,8.4,5.7,12.6,37.7,37.4,13.4,101.97,2.1,0.1,0.2,0.4,0.1,0.2,0.3,44.4,55.6,0,1.2,0.5,1.7,0.3,0.3,0.2,0.5,2.7,2.2,2.5,6.5,0.1,0.1,0.9,0.2,204,3.5,0.374,0.283,0.019,3.3,9.5,6.5,13.7,1.2,1.2,17.1,13.5,-0.3,0.2,-0.1,-0.03,-5.9,-0.9,-6.9,-0.3,1646400,0,0.2,0.5,35.7,0.2,0.4,55.6,0.2,0.6,26.7,0.1,0.5,26.7,0,0,0
Jae Crowder,UTA,2019,SF,28,80,48,32,27.1,109.7,105.3,4.4,9,1.56,12.1,2.7,13.9,8.3,7.7,50.8,53.8,18.3,102.94,8.6,0.6,1.5,1.2,0.3,0.7,1,31.6,68.4,0.08,3.3,2.4,5.6,1.8,1,1.7,3,9.7,6.6,6.3,26.3,0.4,0.3,2.1,2.1,2166,12.1,0.538,0.655,0.247,3.1,15.9,9.6,8.9,1.4,1.1,8.8,19.1,1.3,3.1,4.4,0.097,0,0.4,0.4,1.3,7305825,0,1.4,2.5,57.9,0.1,0.3,29.6,0.3,0.6,45.1,2.2,6.5,33.4,0,0.1,0
Jahlil Okafor,NOP,2019,C,23,59,23,36,15.8,106,111.5,-5.5,6.4,0.77,8.2,8.4,19.6,14,10.7,58.7,60.3,19.8,103.79,11.5,1.5,3.3,0.3,0.2,0.2,0.4,54.5,45.5,0,5.9,1.2,7.1,0.9,1.7,0.5,6.9,6.2,4.7,5.8,16.9,0.7,0.5,1.6,1.6,935,17.9,0.603,0.014,0.246,9.2,21.4,15.4,6.3,0.7,3.5,11.5,19.9,1.4,0.8,2.2,0.115,-1.7,-0.5,-2.3,-0.1,1567007,0,3.1,5.1,61.7,0.5,1.1,46.9,0,0.1,66.7,0,0.1,20,0,0,0
JaKarr Sampson,CHI,2019,SF,26,4,1,3,31.8,107.3,109.6,-2.3,5.2,1,5.6,3.7,19.6,11.7,5.6,58.3,63.3,23.4,98.25,16.2,1,2.3,1.8,0.3,0.5,0.8,33.3,66.7,0,4.3,5.5,9.8,3,3,2.5,10,7,12.5,7,29,0.8,1.3,2,2.8,127,22.5,0.633,0.259,0.389,4.2,23.4,13.7,5.3,1.5,2,5.9,23.1,0.3,0.1,0.5,0.173,0.6,-2,-1.5,0,85457,0,3.8,7,53.6,1.5,1.8,85.7,0.8,1.3,60,1.3,3.5,35.7,0,0,0
Jake Layman,POR,2019,SF,25,71,46,25,18.7,110.8,108.9,2,5.6,1.15,9.6,4.1,11.5,7.9,8.3,57.9,59.4,15.6,100.98,8.2,0.3,0.7,0.9,0.3,0.3,0.6,47.6,52.4,0.08,2.5,1.6,4.1,1.1,1,0.9,4,6.8,5.3,4.9,19.5,0.4,0.2,1.6,1.2,1327,13.5,0.594,0.427,0.167,4.6,12.6,8.7,5.6,1.1,1.8,9.2,15.9,1.9,1.2,3.1,0.111,0.4,-0.6,-0.3,0.6,1544951,0,1.9,2.7,70.3,0.2,0.4,48,0.1,0.3,34.8,0.8,2.5,32.6,0,0,0
Jakob Poeltl,SAS,2019,C,23,77,43,34,16.5,110,106,3.9,9.9,1.94,19.8,13.6,17.1,15.4,10.2,64.5,64,12.5,100.93,11,2.8,6.3,0.7,0.3,0.3,0.5,52.5,47.5,0.06,7.1,1.7,8.8,0.7,1.5,0.2,4.6,5.1,4,4.6,16.1,0.9,0.2,1.6,1.2,1273,19.4,0.64,0,0.317,15.4,19.7,17.6,10,1.1,4.5,12.7,13.1,3.5,1.6,5.1,0.193,1.5,2.7,4.2,2,2947320,0,2.3,3.5,65.7,0.1,0.3,42.1,0,0,100,0,0,0,0,0,0
Jalen Brunson,DAL,2019,PG,22,73,27,46,21.8,107.7,110.4,-2.8,22.3,2.61,24.6,1.5,8.7,5,9.4,52.3,54.9,18.6,100.42,8.8,0.1,0.4,0.9,0.3,0.4,0.7,41.7,58.3,0.16,2,2.1,4.1,1,0.8,1.3,4.5,6.6,5.4,7.2,22.2,0.1,0.6,1.7,2.2,1591,12.8,0.549,0.32,0.212,1.7,9.6,5.7,22.6,1.1,0.2,12.5,19.1,1.5,1,2.6,0.077,-0.8,-1.6,-2.5,-0.2,1230000,0,1.7,2.9,57.9,0.8,1.8,47.2,0.2,0.6,38.6,0.9,2.5,35,0,0,0
Jalen Jones,CLE,2019,SF,26,16,3,13,13.4,105.7,112.5,-6.7,5,0.88,7.8,5,11.3,8,8.9,50,54.8,16.2,101.21,5.4,0.1,0.1,0.6,0.1,0.2,0.3,40,60,0.06,2.1,2.4,4.5,1.3,1.3,0.7,1.9,5,2.5,3.5,12.9,0.1,0.1,1.7,1.1,214,11.7,0.548,0.452,0.435,5.5,12.5,8.8,4.8,2.1,0.8,9.8,16.7,0.2,0.1,0.3,0.056,-1.2,-2.2,-3.4,-0.1,77250,0,0.9,1.5,58.3,0.1,0.5,28.6,0,0.2,0,0.6,1.8,35.7,0,0,0
